15,2	0,315	-0,025	-0,025	0,315	NAN	
15,309	0,33	-0,01	-0,01	0,33	NAN	
15,403	0,315	-0,01	-0,01	0,315	NAN	
15,512	0,315	-0,025	-0,025	0,315	NAN	
15,606	0,315	-0,005	-0,005	0,315	NAN	
15,715	0,315	-0,025	-0,025	0,315	NAN	
15,809	0,315	-0,015	-0,015	0,315	NAN	
15,903	0,315	-0,01	-0,01	0,315	NAN	
16,012	0,315	-0,025	-0,025	0,315	NAN	
16,106	0,3	-0,005	-0,005	0,3	NAN	
16,215	0,315	-0,02	-0,02	0,315	NAN	
16,309	0,315	-0,01	-0,01	0,315	NAN	
16,403	0,315	-0,015	-0,015	0,315	NAN	
16,512	0,315	-0,025	-0,025	0,315	NAN	
16,606	0,315	-0,005	-0,005	0,315	NAN	
16,715	0,315	-0,025	-0,025	0,315	NAN	
16,809	0,315	-0,01	-0,01	0,315	NAN	
16,903	0,315	-0,015	-0,015	0,315	NAN	
17,012	0,315	-0,02	-0,02	0,315	NAN	
17,106	0,315	-0,005	-0,005	0,315	NAN	
17,215	0,315	-0,02	-0,02	0,315	NAN	
17,309	0,315	-0,015	-0,015	0,315	NAN	
17,403	0,315	-0,01	-0,01	0,315	NAN	
17,512	0,3	-0,025	-0,025	0,3	NAN	
17,606	0,315	-0,005	-0,005	0,315	NAN	
17,715	0,315	-0,025	-0,025	0,315	NAN	
17,809	0,315	-0,01	-0,01	0,315	NAN	
17,902	0,315	-0,01	-0,01	0,315	NAN	
18,012	0,315	-0,02	-0,02	0,315	NAN	
18,106	0,3	-0,005	-0,005	0,3	NAN	
18,215	0,315	-0,025	-0,025	0,315	NAN	
18,309	0,315	-0,01	-0,01	0,315	NAN	
18,402	0,3	-0,01	-0,01	0,3	NAN	
18,512	0,315	-0,025	-0,025	0,315	NAN	
18,606	0,315	-0,01	-0,01	0,315	NAN	
18,715	0,315	-0,02	-0,02	0,315	NAN	
18,809	0,3	-0,015	-0,015	0,3	NAN	
18,902	0,315	-0,015	-0,015	0,315	NAN	
19,012	0,315	-0,025	-0,025	0,315	NAN	
19,106	0,315	-0,005	-0,005	0,315	NAN	
19,215	0,315	-0,025	-0,025	0,315	NAN	
19,309	0,315	-0,01	-0,01	0,315	NAN	
19,402	0,315	-0,015	-0,015	0,315	NAN	
19,512	0,315	-0,02	-0,02	0,315	NAN	
19,606	0,315	-0,01	-0,01	0,315	NAN	
19,715	0,315	-0,02	-0,02	0,315	NAN	
